Timestamp,Ask,Bid,Volume
01-06-2023 00:38:00,1.06917,1.06907,9.204882269555774E-06
01-06-2023 00:39:00,1.06925,1.06915,9.204882269555774E-06
01-06-2023 00:40:00,1.0692,1.0691,9.204882269555774E-06
01-06-2023 00:41:00,1.0691,1.069,9.204882269555774E-06
01-06-2023 00:42:00,1.0691,1.069,9.204882269555774E-06
01-06-2023 00:43:00,1.06913,1.06903,9.204882269555774E-06
01-06-2023 00:44:00,1.069,1.0689,9.204882269555774E-06
01-06-2023 00:45:00,1.06898,1.06888,9.204882269555774E-06
01-06-2023 00:46:00,1.06901,1.06891,9.204882269555774E-06
01-06-2023 00:47:00,1.06899,1.06889,9.204882269555774E-06
01-06-2023 00:48:00,1.06903,1.06893,9.204882269555774E-06
01-06-2023 00:49:00,1.06906,1.06896,9.204882269555774E-06
01-06-2023 00:50:00,1.06902,1.06892,9.204882269555774E-06
01-06-2023 00:51:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 00:52:00,1.06917,1.06907,9.204882269555774E-06
01-06-2023 00:53:00,1.0691,1.069,9.204882269555774E-06
01-06-2023 00:54:00,1.06899,1.06889,9.204882269555774E-06
01-06-2023 00:55:00,1.06883,1.06873,9.204882269555774E-06
01-06-2023 00:56:00,1.06875,1.06865,9.204882269555774E-06
01-06-2023 00:57:00,1.06864,1.06854,9.204882269555774E-06
01-06-2023 00:58:00,1.06881,1.06871,9.204882269555774E-06
01-06-2023 00:59:00,1.06876,1.06866,9.204882269555774E-06
01-06-2023 01:00:00,1.06876,1.06866,9.204882269555774E-06
01-06-2023 01:01:00,1.06876,1.06866,9.204882269555774E-06
01-06-2023 01:02:00,1.06878,1.06868,9.204882269555774E-06
01-06-2023 01:03:00,1.06881,1.06871,9.204882269555774E-06
01-06-2023 01:04:00,1.06885,1.06875,9.204882269555774E-06
01-06-2023 01:05:00,1.06885,1.06875,9.204882269555774E-06
01-06-2023 01:06:00,1.06878,1.06868,9.204882269555774E-06
01-06-2023 01:07:00,1.06883,1.06873,9.204882269555774E-06
01-06-2023 01:08:00,1.06868,1.06858,9.204882269555774E-06
01-06-2023 01:09:00,1.06867,1.06857,9.204882269555774E-06
01-06-2023 01:10:00,1.06874,1.06864,9.204882269555774E-06
01-06-2023 01:11:00,1.06872,1.06862,9.204882269555774E-06
01-06-2023 01:12:00,1.06868,1.06858,9.204882269555774E-06
01-06-2023 01:13:00,1.06878,1.06868,9.204882269555774E-06
01-06-2023 01:14:00,1.06855,1.06845,9.204882269555774E-06
01-06-2023 01:15:00,1.06871,1.06861,9.204882269555774E-06
01-06-2023 01:16:00,1.06865,1.06855,9.204882269555774E-06
01-06-2023 01:17:00,1.06844,1.06834,9.204882269555774E-06
01-06-2023 01:18:00,1.06858,1.06848,9.204882269555774E-06
01-06-2023 01:19:00,1.06867,1.06857,9.204882269555774E-06
01-06-2023 01:20:00,1.06873,1.06863,9.204882269555774E-06
01-06-2023 01:21:00,1.06881,1.06871,9.204882269555774E-06
01-06-2023 01:22:00,1.06882,1.06872,9.204882269555774E-06
01-06-2023 01:23:00,1.06872,1.06862,9.204882269555774E-06
01-06-2023 01:24:00,1.06871,1.06861,9.204882269555774E-06
01-06-2023 01:25:00,1.06878,1.06868,9.204882269555774E-06
01-06-2023 01:26:00,1.06888,1.06878,9.204882269555774E-06
01-06-2023 01:27:00,1.0689,1.0688,9.204882269555774E-06
01-06-2023 01:28:00,1.06907,1.06897,9.204882269555774E-06
01-06-2023 01:29:00,1.06897,1.06887,9.204882269555774E-06
01-06-2023 01:30:00,1.06888,1.06878,9.204882269555774E-06
01-06-2023 01:31:00,1.06877,1.06867,9.204882269555774E-06
01-06-2023 01:32:00,1.06882,1.06872,9.204882269555774E-06
01-06-2023 01:33:00,1.06877,1.06867,9.204882269555774E-06
01-06-2023 01:34:00,1.06855,1.06845,9.204882269555774E-06
01-06-2023 01:35:00,1.06864,1.06854,9.204882269555774E-06
01-06-2023 01:36:00,1.06858,1.06848,9.204882269555774E-06
01-06-2023 01:37:00,1.06868,1.06858,9.204882269555774E-06
01-06-2023 01:38:00,1.06867,1.06857,9.204882269555774E-06
01-06-2023 01:39:00,1.06866,1.06856,9.204882269555774E-06
01-06-2023 01:40:00,1.06841,1.06831,9.204882269555774E-06
01-06-2023 01:41:00,1.06835,1.06825,9.204882269555774E-06
01-06-2023 01:42:00,1.06819,1.06809,9.204882269555774E-06
01-06-2023 01:43:00,1.06827,1.06817,9.204882269555774E-06
01-06-2023 01:44:00,1.06813,1.06803,9.204882269555774E-06
01-06-2023 01:45:00,1.06822,1.06812,9.204882269555774E-06
01-06-2023 01:46:00,1.06858,1.06848,9.204882269555774E-06
01-06-2023 01:47:00,1.06881,1.06871,9.204882269555774E-06
01-06-2023 01:48:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 01:49:00,1.06907,1.06897,9.204882269555774E-06
01-06-2023 01:50:00,1.06893,1.06883,9.204882269555774E-06
01-06-2023 01:51:00,1.06875,1.06865,9.204882269555774E-06
01-06-2023 01:52:00,1.06881,1.06871,9.204882269555774E-06
01-06-2023 01:53:00,1.06888,1.06878,9.204882269555774E-06
01-06-2023 01:54:00,1.06913,1.06903,9.204882269555774E-06
01-06-2023 01:55:00,1.06899,1.06889,9.204882269555774E-06
01-06-2023 01:56:00,1.0693,1.0692,9.204882269555774E-06
01-06-2023 01:57:00,1.06938,1.06928,9.204882269555774E-06
01-06-2023 01:58:00,1.06921,1.06911,9.204882269555774E-06
01-06-2023 01:59:00,1.06938,1.06928,9.204882269555774E-06
01-06-2023 02:00:00,1.06923,1.06913,9.204882269555774E-06
01-06-2023 02:01:00,1.06913,1.06903,9.204882269555774E-06
01-06-2023 02:02:00,1.06922,1.06912,9.204882269555774E-06
01-06-2023 02:03:00,1.06902,1.06892,9.204882269555774E-06
01-06-2023 02:04:00,1.0691,1.069,9.204882269555774E-06
01-06-2023 02:05:00,1.06917,1.06907,9.204882269555774E-06
01-06-2023 02:06:00,1.06905,1.06895,9.204882269555774E-06
01-06-2023 02:07:00,1.06908,1.06898,9.204882269555774E-06
01-06-2023 02:08:00,1.06894,1.06884,9.204882269555774E-06
01-06-2023 02:09:00,1.06907,1.06897,9.204882269555774E-06
01-06-2023 02:10:00,1.06919,1.06909,9.204882269555774E-06
01-06-2023 02:11:00,1.06919,1.06909,9.204882269555774E-06
01-06-2023 02:12:00,1.06913,1.06903,9.204882269555774E-06
01-06-2023 02:13:00,1.06901,1.06891,9.204882269555774E-06
01-06-2023 02:14:00,1.0692,1.0691,9.204882269555774E-06
01-06-2023 02:15:00,1.06941,1.06931,9.204882269555774E-06
01-06-2023 02:16:00,1.06941,1.06931,9.204882269555774E-06
01-06-2023 02:17:00,1.06949,1.06939,9.204882269555774E-06
01-06-2023 02:18:00,1.06928,1.06918,9.204882269555774E-06
01-06-2023 02:19:00,1.06921,1.06911,9.204882269555774E-06
01-06-2023 02:20:00,1.06904,1.06894,9.204882269555774E-06
01-06-2023 02:21:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 02:22:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 02:23:00,1.06899,1.06889,9.204882269555774E-06
01-06-2023 02:24:00,1.06904,1.06894,9.204882269555774E-06
01-06-2023 02:25:00,1.06901,1.06891,9.204882269555774E-06
01-06-2023 02:26:00,1.06896,1.06886,9.204882269555774E-06
01-06-2023 02:27:00,1.06901,1.06891,9.204882269555774E-06
01-06-2023 02:28:00,1.06898,1.06888,9.204882269555774E-06
01-06-2023 02:29:00,1.06894,1.06884,9.204882269555774E-06
01-06-2023 02:30:00,1.06895,1.06885,9.204882269555774E-06
01-06-2023 02:31:00,1.06908,1.06898,9.204882269555774E-06
01-06-2023 02:32:00,1.06913,1.06903,9.204882269555774E-06
01-06-2023 02:33:00,1.06922,1.06912,9.204882269555774E-06
01-06-2023 02:34:00,1.06918,1.06908,9.204882269555774E-06
01-06-2023 02:35:00,1.06917,1.06907,9.204882269555774E-06
01-06-2023 02:36:00,1.06916,1.06906,9.204882269555774E-06
01-06-2023 02:37:00,1.06921,1.06911,9.204882269555774E-06
01-06-2023 02:38:00,1.06923,1.06913,9.204882269555774E-06
01-06-2023 02:39:00,1.06926,1.06916,9.204882269555774E-06
01-06-2023 02:40:00,1.06916,1.06906,9.204882269555774E-06
01-06-2023 02:41:00,1.06911,1.06901,9.204882269555774E-06
01-06-2023 02:42:00,1.06912,1.06902,9.204882269555774E-06
01-06-2023 02:43:00,1.06918,1.06908,9.204882269555774E-06
01-06-2023 02:44:00,1.06919,1.06909,9.204882269555774E-06
01-06-2023 02:45:00,1.06916,1.06906,9.204882269555774E-06
01-06-2023 02:46:00,1.06908,1.06898,9.204882269555774E-06
01-06-2023 02:47:00,1.06922,1.06912,9.204882269555774E-06
01-06-2023 02:48:00,1.06929,1.06919,9.204882269555774E-06
01-06-2023 02:49:00,1.06916,1.06906,9.204882269555774E-06
01-06-2023 02:50:00,1.0691,1.069,9.204882269555774E-06
01-06-2023 02:51:00,1.06907,1.06897,9.204882269555774E-06
01-06-2023 02:52:00,1.06914,1.06904,9.204882269555774E-06
01-06-2023 02:53:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 02:54:00,1.069,1.0689,9.204882269555774E-06
01-06-2023 02:55:00,1.069,1.0689,9.204882269555774E-06
01-06-2023 02:56:00,1.06898,1.06888,9.204882269555774E-06
01-06-2023 02:57:00,1.06902,1.06892,9.204882269555774E-06
01-06-2023 02:58:00,1.06915,1.06905,9.204882269555774E-06
01-06-2023 02:59:00,1.06915,1.06905,9.204882269555774E-06
01-06-2023 03:00:00,1.06914,1.06904,9.204882269555774E-06
01-06-2023 03:01:00,1.06903,1.06893,9.204882269555774E-06
01-06-2023 03:02:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 03:03:00,1.06912,1.06902,9.204882269555774E-06
01-06-2023 03:04:00,1.06907,1.06897,9.204882269555774E-06
01-06-2023 03:05:00,1.06924,1.06914,9.204882269555774E-06
01-06-2023 03:06:00,1.06918,1.06908,9.204882269555774E-06
01-06-2023 03:07:00,1.06918,1.06908,9.204882269555774E-06
01-06-2023 03:08:00,1.0693,1.0692,9.204882269555774E-06
01-06-2023 03:09:00,1.06944,1.06934,9.204882269555774E-06
01-06-2023 03:10:00,1.06939,1.06929,9.204882269555774E-06
01-06-2023 03:11:00,1.06933,1.06923,9.204882269555774E-06
01-06-2023 03:12:00,1.06931,1.06921,9.204882269555774E-06
01-06-2023 03:13:00,1.06919,1.06909,9.204882269555774E-06
01-06-2023 03:14:00,1.06924,1.06914,9.204882269555774E-06
01-06-2023 03:15:00,1.06929,1.06919,9.204882269555774E-06
01-06-2023 03:16:00,1.0692,1.0691,9.204882269555774E-06
01-06-2023 03:17:00,1.06917,1.06907,9.204882269555774E-06
01-06-2023 03:18:00,1.06916,1.06906,9.204882269555774E-06
01-06-2023 03:19:00,1.06912,1.06902,9.204882269555774E-06
01-06-2023 03:20:00,1.06907,1.06897,9.204882269555774E-06
01-06-2023 03:21:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 03:22:00,1.06917,1.06907,9.204882269555774E-06
01-06-2023 03:23:00,1.06918,1.06908,9.204882269555774E-06
01-06-2023 03:24:00,1.06916,1.06906,9.204882269555774E-06
01-06-2023 03:25:00,1.06911,1.06901,9.204882269555774E-06
01-06-2023 03:26:00,1.06911,1.06901,9.204882269555774E-06
01-06-2023 03:27:00,1.06911,1.06901,9.204882269555774E-06
01-06-2023 03:28:00,1.06905,1.06895,9.204882269555774E-06
01-06-2023 03:29:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 03:30:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 03:31:00,1.06906,1.06896,9.204882269555774E-06
01-06-2023 03:32:00,1.06919,1.06909,9.204882269555774E-06
01-06-2023 03:33:00,1.06918,1.06908,9.204882269555774E-06
01-06-2023 03:34:00,1.0691,1.069,9.204882269555774E-06
01-06-2023 03:35:00,1.06916,1.06906,9.204882269555774E-06
01-06-2023 03:36:00,1.06901,1.06891,9.204882269555774E-06
01-06-2023 03:37:00,1.06902,1.06892,9.204882269555774E-06
01-06-2023 03:38:00,1.06901,1.06891,9.204882269555774E-06
01-06-2023 03:39:00,1.06896,1.06886,9.204882269555774E-06
01-06-2023 03:40:00,1.06899,1.06889,9.204882269555774E-06
01-06-2023 03:41:00,1.06904,1.06894,9.204882269555774E-06
01-06-2023 03:42:00,1.06899,1.06889,9.204882269555774E-06
01-06-2023 03:43:00,1.06898,1.06888,9.204882269555774E-06
01-06-2023 03:44:00,1.06903,1.06893,9.204882269555774E-06
01-06-2023 03:45:00,1.06902,1.06892,9.204882269555774E-06
01-06-2023 03:46:00,1.06902,1.06892,9.204882269555774E-06
01-06-2023 03:47:00,1.06896,1.06886,9.204882269555774E-06
01-06-2023 03:48:00,1.06893,1.06883,9.204882269555774E-06
01-06-2023 03:49:00,1.06896,1.06886,9.204882269555774E-06
01-06-2023 03:50:00,1.06895,1.06885,9.204882269555774E-06
01-06-2023 03:51:00,1.06894,1.06884,9.204882269555774E-06
01-06-2023 03:52:00,1.0689,1.0688,9.204882269555774E-06
01-06-2023 03:53:00,1.06883,1.06873,9.204882269555774E-06
01-06-2023 03:54:00,1.06883,1.06873,9.204882269555774E-06
01-06-2023 03:55:00,1.06874,1.06864,9.204882269555774E-06
01-06-2023 03:56:00,1.06871,1.06861,9.204882269555774E-06
01-06-2023 03:57:00,1.06871,1.06861,9.204882269555774E-06
01-06-2023 03:58:00,1.06877,1.06867,9.204882269555774E-06
01-06-2023 03:59:00,1.06879,1.06869,9.204882269555774E-06
01-06-2023 04:00:00,1.06881,1.06871,9.204882269555774E-06
01-06-2023 04:01:00,1.06865,1.06855,9.204882269555774E-06
01-06-2023 04:02:00,1.0686,1.0685,9.204882269555774E-06
01-06-2023 04:03:00,1.06866,1.06856,9.204882269555774E-06
01-06-2023 04:04:00,1.06867,1.06857,9.204882269555774E-06
01-06-2023 04:05:00,1.06869,1.06859,9.204882269555774E-06
01-06-2023 04:06:00,1.06875,1.06865,9.204882269555774E-06
01-06-2023 04:07:00,1.06871,1.06861,9.204882269555774E-06
01-06-2023 04:08:00,1.06876,1.06866,9.204882269555774E-06
01-06-2023 04:09:00,1.06875,1.06865,9.204882269555774E-06
01-06-2023 04:10:00,1.06875,1.06865,9.204882269555774E-06
01-06-2023 04:11:00,1.06875,1.06865,9.204882269555774E-06
01-06-2023 04:12:00,1.06874,1.06864,9.204882269555774E-06
01-06-2023 04:13:00,1.06864,1.06854,9.204882269555774E-06
01-06-2023 04:14:00,1.06861,1.06851,9.204882269555774E-06
01-06-2023 04:15:00,1.06855,1.06845,9.204882269555774E-06
01-06-2023 04:16:00,1.06862,1.06852,9.204882269555774E-06
01-06-2023 04:17:00,1.06861,1.06851,9.204882269555774E-06
01-06-2023 04:18:00,1.06862,1.06852,9.204882269555774E-06
01-06-2023 04:19:00,1.06869,1.06859,9.204882269555774E-06
01-06-2023 04:20:00,1.06888,1.06878,9.204882269555774E-06
01-06-2023 04:21:00,1.06891,1.06881,9.204882269555774E-06
01-06-2023 04:22:00,1.06891,1.06881,9.204882269555774E-06
01-06-2023 04:23:00,1.06889,1.06879,9.204882269555774E-06
01-06-2023 04:24:00,1.0689,1.0688,9.204882269555774E-06
01-06-2023 04:25:00,1.06897,1.06887,9.204882269555774E-06
01-06-2023 04:26:00,1.06897,1.06887,9.204882269555774E-06
01-06-2023 04:27:00,1.06901,1.06891,9.204882269555774E-06
01-06-2023 04:28:00,1.06914,1.06904,9.204882269555774E-06
01-06-2023 04:29:00,1.0692,1.0691,9.204882269555774E-06
01-06-2023 04:30:00,1.06918,1.06908,9.204882269555774E-06
01-06-2023 04:31:00,1.0692,1.0691,9.204882269555774E-06
01-06-2023 04:32:00,1.06906,1.06896,9.204882269555774E-06
01-06-2023 04:33:00,1.06901,1.06891,9.204882269555774E-06
01-06-2023 04:34:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 04:35:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 04:36:00,1.06909,1.06899,9.204882269555774E-06
01-06-2023 04:37:00,1.0691,1.069,9.204882269555774E-06
01-06-2023 04:38:00,1.06899,1.06889,9.204882269555774E-06
01-06-2023 04:39:00,1.06899,1.06889,9.204882269555774E-06
01-06-2023 04:40:00,1.06895,1.06885,9.204882269555774E-06
01-06-2023 04:41:00,1.0689,1.0688,9.204882269555774E-06
01-06-2023 04:42:00,1.06892,1.06882,9.204882269555774E-06
01-06-2023 04:43:00,1.06892,1.06882,9.204882269555774E-06
01-06-2023 04:44:00,1.06881,1.06871,9.204882269555774E-06
01-06-2023 04:45:00,1.06884,1.06874,9.204882269555774E-06
01-06-2023 04:46:00,1.06884,1.06874,9.204882269555774E-06
01-06-2023 04:47:00,1.06885,1.06875,9.204882269555774E-06
01-06-2023 04:48:00,1.06895,1.06885,9.204882269555774E-06
01-06-2023 04:49:00,1.06901,1.06891,9.204882269555774E-06
01-06-2023 04:50:00,1.06894,1.06884,9.204882269555774E-06
01-06-2023 04:51:00,1.0689,1.0688,9.204882269555774E-06
01-06-2023 04:52:00,1.0689,1.0688,9.204882269555774E-06
01-06-2023 04:53:00,1.06889,1.06879,9.204882269555774E-06
01-06-2023 04:54:00,1.0688,1.0687,9.204882269555774E-06
01-06-2023 04:55:00,1.06883,1.06873,9.204882269555774E-06
01-06-2023 04:56:00,1.06845,1.06835,9.204882269555774E-06
01-06-2023 04:57:00,1.0685,1.0684,9.204882269555774E-06
01-06-2023 04:58:00,1.06843,1.06833,9.204882269555774E-06
01-06-2023 04:59:00,1.06828,1.06818,9.204882269555774E-06
01-06-2023 05:00:00,1.06826,1.06816,9.204882269555774E-06
01-06-2023 05:01:00,1.06809,1.06799,9.204882269555774E-06
01-06-2023 05:02:00,1.068,1.0679,9.204882269555774E-06
01-06-2023 05:03:00,1.06814,1.06804,9.204882269555774E-06
01-06-2023 05:04:00,1.06813,1.06803,9.204882269555774E-06
01-06-2023 05:05:00,1.06818,1.06808,9.204882269555774E-06
01-06-2023 05:06:00,1.0682,1.0681,9.204882269555774E-06
01-06-2023 05:07:00,1.06832,1.06822,9.204882269555774E-06
01-06-2023 05:08:00,1.06839,1.06829,9.204882269555774E-06
01-06-2023 05:09:00,1.0685,1.0684,9.204882269555774E-06
01-06-2023 05:10:00,1.06849,1.06839,9.204882269555774E-06
01-06-2023 05:11:00,1.06815,1.06805,9.204882269555774E-06
01-06-2023 05:12:00,1.06807,1.06797,9.204882269555774E-06
01-06-2023 05:13:00,1.06823,1.06813,9.204882269555774E-06
01-06-2023 05:14:00,1.06825,1.06815,9.204882269555774E-06
01-06-2023 05:15:00,1.06816,1.06806,9.204882269555774E-06
01-06-2023 05:16:00,1.06815,1.06805,9.204882269555774E-06
01-06-2023 05:17:00,1.06811,1.06801,9.204882269555774E-06
01-06-2023 05:18:00,1.06811,1.06801,9.204882269555774E-06
01-06-2023 05:19:00,1.06814,1.06804,9.204882269555774E-06
01-06-2023 05:20:00,1.06818,1.06808,9.204882269555774E-06
01-06-2023 05:21:00,1.06821,1.06811,9.204882269555774E-06
01-06-2023 05:22:00,1.06828,1.06818,9.204882269555774E-06
01-06-2023 05:23:00,1.06826,1.06816,9.204882269555774E-06
01-06-2023 05:24:00,1.0683,1.0682,9.204882269555774E-06
01-06-2023 05:25:00,1.06829,1.06819,9.204882269555774E-06
01-06-2023 05:26:00,1.06815,1.06805,9.204882269555774E-06
01-06-2023 05:27:00,1.0681,1.068,9.204882269555774E-06
01-06-2023 05:28:00,1.06811,1.06801,9.204882269555774E-06
01-06-2023 05:29:00,1.06832,1.06822,9.204882269555774E-06
01-06-2023 05:30:00,1.06826,1.06816,9.204882269555774E-06
01-06-2023 05:31:00,1.06828,1.06818,9.204882269555774E-06
01-06-2023 05:32:00,1.0683,1.0682,9.204882269555774E-06
01-06-2023 05:33:00,1.0683,1.0682,9.204882269555774E-06
01-06-2023 05:34:00,1.06826,1.06816,9.204882269555774E-06
01-06-2023 05:35:00,1.0682,1.0681,9.204882269555774E-06
01-06-2023 05:36:00,1.06807,1.06797,9.204882269555774E-06
01-06-2023 05:37:00,1.06785,1.06775,9.204882269555774E-06
01-06-2023 05:38:00,1.06797,1.06787,9.204882269555774E-06
01-06-2023 05:39:00,1.068,1.0679,9.204882269555774E-06
01-06-2023 05:40:00,1.06793,1.06783,9.204882269555774E-06
01-06-2023 05:41:00,1.06791,1.06781,9.204882269555774E-06
01-06-2023 05:42:00,1.06809,1.06799,9.204882269555774E-06
01-06-2023 05:43:00,1.06808,1.06798,9.204882269555774E-06
01-06-2023 05:44:00,1.06804,1.06794,9.204882269555774E-06
01-06-2023 05:45:00,1.06806,1.06796,9.204882269555774E-06
01-06-2023 05:46:00,1.06796,1.06786,9.204882269555774E-06
01-06-2023 05:47:00,1.06796,1.06786,9.204882269555774E-06
01-06-2023 05:48:00,1.06811,1.06801,9.204882269555774E-06
01-06-2023 05:49:00,1.06795,1.06785,9.204882269555774E-06
01-06-2023 05:50:00,1.06792,1.06782,9.204882269555774E-06
01-06-2023 05:51:00,1.0679,1.0678,9.204882269555774E-06
01-06-2023 05:52:00,1.06793,1.06783,9.204882269555774E-06
01-06-2023 05:53:00,1.06785,1.06775,9.204882269555774E-06
01-06-2023 05:54:00,1.06786,1.06776,9.204882269555774E-06
01-06-2023 05:55:00,1.06792,1.06782,9.204882269555774E-06
01-06-2023 05:56:00,1.06792,1.06782,9.204882269555774E-06
01-06-2023 05:57:00,1.06771,1.06761,9.204882269555774E-06
01-06-2023 05:58:00,1.06776,1.06766,9.204882269555774E-06
01-06-2023 05:59:00,1.06771,1.06761,9.204882269555774E-06
01-06-2023 06:00:00,1.06781,1.06771,9.204882269555774E-06
01-06-2023 06:01:00,1.06772,1.06762,9.204882269555774E-06
01-06-2023 06:02:00,1.06758,1.06748,9.204882269555774E-06
01-06-2023 06:03:00,1.06777,1.06767,9.204882269555774E-06
01-06-2023 06:04:00,1.06777,1.06767,9.204882269555774E-06
01-06-2023 06:05:00,1.06774,1.06764,9.204882269555774E-06
01-06-2023 06:06:00,1.06774,1.06764,9.204882269555774E-06
01-06-2023 06:07:00,1.06784,1.06774,9.204882269555774E-06
01-06-2023 06:08:00,1.06803,1.06793,9.204882269555774E-06
01-06-2023 06:09:00,1.06802,1.06792,9.204882269555774E-06
01-06-2023 06:10:00,1.06803,1.06793,9.204882269555774E-06
01-06-2023 06:11:00,1.06815,1.06805,9.204882269555774E-06
01-06-2023 06:12:00,1.06811,1.06801,9.204882269555774E-06
01-06-2023 06:13:00,1.06798,1.06788,9.204882269555774E-06
01-06-2023 06:14:00,1.06772,1.06762,9.204882269555774E-06
01-06-2023 06:15:00,1.06778,1.06768,9.204882269555774E-06
01-06-2023 06:16:00,1.06773,1.06763,9.204882269555774E-06
01-06-2023 06:17:00,1.06778,1.06768,9.204882269555774E-06
01-06-2023 06:18:00,1.06792,1.06782,9.204882269555774E-06
01-06-2023 06:19:00,1.06814,1.06804,9.204882269555774E-06
01-06-2023 06:20:00,1.06818,1.06808,9.204882269555774E-06
01-06-2023 06:21:00,1.06818,1.06808,9.204882269555774E-06
01-06-2023 06:22:00,1.06806,1.06796,9.204882269555774E-06
01-06-2023 06:23:00,1.06819,1.06809,9.204882269555774E-06
01-06-2023 06:24:00,1.06788,1.06778,9.204882269555774E-06
01-06-2023 06:25:00,1.06805,1.06795,9.204882269555774E-06
01-06-2023 06:26:00,1.06804,1.06794,9.204882269555774E-06
01-06-2023 06:27:00,1.0681,1.068,9.204882269555774E-06
01-06-2023 06:28:00,1.06827,1.06817,9.204882269555774E-06
01-06-2023 06:29:00,1.0682,1.0681,9.204882269555774E-06
01-06-2023 06:30:00,1.06807,1.06797,9.204882269555774E-06
01-06-2023 06:31:00,1.06808,1.06798,9.204882269555774E-06
01-06-2023 06:32:00,1.06803,1.06793,9.204882269555774E-06
01-06-2023 06:33:00,1.06797,1.06787,9.204882269555774E-06
01-06-2023 06:34:00,1.06778,1.06768,9.204882269555774E-06
01-06-2023 06:35:00,1.06779,1.06769,9.204882269555774E-06
01-06-2023 06:36:00,1.06789,1.06779,9.204882269555774E-06
01-06-2023 06:37:00,1.06813,1.06803,9.204882269555774E-06
01-06-2023 06:38:00,1.06812,1.06802,9.204882269555774E-06
01-06-2023 06:39:00,1.06816,1.06806,9.204882269555774E-06
01-06-2023 06:40:00,1.06819,1.06809,9.204882269555774E-06
01-06-2023 06:41:00,1.06812,1.06802,9.204882269555774E-06
01-06-2023 06:42:00,1.06814,1.06804,9.204882269555774E-06
01-06-2023 06:43:00,1.06801,1.06791,9.204882269555774E-06
01-06-2023 06:44:00,1.06811,1.06801,9.204882269555774E-06
01-06-2023 06:45:00,1.06801,1.06791,9.204882269555774E-06
01-06-2023 06:46:00,1.06804,1.06794,9.204882269555774E-06
01-06-2023 06:47:00,1.068,1.0679,9.204882269555774E-06
01-06-2023 06:48:00,1.06824,1.06814,9.204882269555774E-06
01-06-2023 06:49:00,1.06835,1.06825,9.204882269555774E-06
01-06-2023 06:50:00,1.06834,1.06824,9.204882269555774E-06
